transaction_id,txn_date,txn_time,customer_id,counterparty_name,currency_pair,amount_eur,country,channel,customer_risk_rating
TXN-000694,2026-02-17,19:55:23,CUST-0071,Faulkner-Grant,EUR/CHF,348.54,IT,Branch,Low
TXN-001053,2026-05-20,16:21:19,CUST-0051,Anthony-Parker,EUR/CHF,635.53,GB,Branch,Medium
TXN-001427,2026-03-27,17:04:47,CUST-0145,Wright-Davis,EUR/USD,891.06,BE,API,Low
TXN-002054,2026-05-16,17:42:41,CUST-0061,Mcneil-Fox,EUR/JPY,2005.57,US,API,Low
TXN-002906,2026-06-21,10:26:03,CUST-0146,Rice Ltd,EUR/USD,1599.97,US,Branch,High
TXN-002938,2026-05-17,14:05:41,CUST-0048,Decker Inc,EUR/USD,5261.41,PL,Branch,Low
TXN-004367,2026-04-29,18:16:30,CUST-0194,Nixon LLC,EUR/JPY,6647.71,BE,API,Low
TXN-003748,2026-03-08,19:28:08,CUST-0247,Ramos LLC,EUR/JPY,8015.34,PL,Branch,High
TXN-000197,2026-06-23,19:55:46,CUST-0280,Marshall-Petersen,EUR/CHF,1536.04,ES,API,Low
TXN-001294,2026-06-05,20:19:50,CUST-0201,Miller Inc,GBP/USD,283.34,FR,Branch,Low
TXN-003169,2026-01-05,12:20:19,CUST-0019,Savage-Warren,EUR/CHF,6410.71,US,API,Low
TXN-004079,2026-04-15,17:38:02,CUST-0276,Perez Inc,EUR/CHF,975.67,FR,Online,Medium
TXN-003249,2026-01-11,10:46:37,CUST-0015,Bailey PLC,EUR/GBP,12179.96,DE,Online,Medium
TXN-004691,2026-06-20,11:37:02,CUST-0148,Mcclain and Sons,GBP/USD,9439.86,GB,Branch,High
TXN-003815,2026-06-15,14:43:26,CUST-0186,Green Group,USD/JPY,1826.73,ES,API,Low
TXN-001594,2026-02-28,10:03:41,CUST-0060,Hobbs-Hamilton,EUR/CHF,5301.07,NL,API,Medium
TXN-002837,2026-01-31,12:43:15,CUST-0278,Evans-Briggs,USD/JPY,962.7,DE,Online,Medium
TXN-000069,2026-02-11,12:26:44,CUST-0165,Russell Group,EUR/JPY,1643.11,GB,Branch,Low
TXN-000569,2026-05-11,18:06:57,CUST-0119,Levy-Lewis,GBP/USD,13064.12,IT,Branch,High
TXN-001540,2026-02-10,17:24:59,CUST-0173,"Moody, Martinez and Hall",USD/JPY,1469.76,PL,Branch,Low
TXN-000097,2026-06-06,10:41:04,CUST-0288,Wagner-King,EUR/CHF,3375.34,ES,Branch,Low
TXN-004294,2026-04-10,16:56:53,CUST-0134,Perez Group,EUR/GBP,327.11,FR,Online,Medium
TXN-000140,2026-05-05,10:14:08,CUST-0110,Chambers and Sons,EUR/GBP,1317.76,ES,Online,Low
TXN-001555,2026-03-27,15:02:08,CUST-0235,Rodriguez-Mills,USD/JPY,12884.34,GB,Online,Low
TXN-002100,2026-02-10,12:20:00,CUST-0235,"Harris, Santana and Lopez",EUR/GBP,407.58,IT,Online,Low
TXN-003050,2026-05-30,17:59:27,CUST-0196,Hunt Group,USD/JPY,821.78,IT,Online,Low
TXN-001470,2026-01-22,07:06:45,CUST-0129,"Griffin, Miller and Austin",EUR/JPY,2682.15,ES,Online,Medium
TXN-003690,2026-02-22,18:10:48,CUST-0076,Stone-King,USD/JPY,474.19,BE,API,Medium
TXN-001457,2026-01-31,15:45:18,CUST-0235,"Hernandez, Shaffer and Thompson",EUR/GBP,725.88,GB,Branch,Low
TXN-004355,2026-02-18,21:25:18,CUST-0239,"Ortiz, Hoffman and Fuller",USD/JPY,475.91,GB,Branch,Low
TXN-000464,2026-06-17,13:23:37,CUST-0090,Spencer-Garcia,EUR/CHF,678.42,IT,Online,Low
TXN-002523,2026-06-28,09:02:56,CUST-0089,"Walker, Ramirez and Fisher",EUR/GBP,3037.93,NL,Branch,High
TXN-004002,2026-02-01,19:11:18,CUST-0254,Andrews-Hoffman,EUR/JPY,6842.57,GB,Online,Low
TXN-004278,2026-01-08,11:04:23,CUST-0300,Ortiz-Smith,EUR/GBP,3261.28,IE,Branch,Low
TXN-000595,2026-05-21,11:39:40,CUST-0004,Hernandez-Vaughn,USD/JPY,1373.27,FR,Online,High
TXN-002403,2026-04-08,18:02:56,CUST-0133,"Harris, Stephens and Kramer",GBP/USD,1508.52,NL,API,Medium
TXN-000626,2026-01-17,12:13:52,CUST-0247,Osborn Group,EUR/CHF,1017.26,IT,API,High
TXN-000451,2026-04-29,17:35:04,CUST-0028,"Wise, Conley and Stephenson",GBP/USD,3811.02,PL,API,High
TXN-001418,2026-05-09,14:54:17,CUST-0111,"Jones, Phillips and Arroyo",EUR/USD,2082.59,BE,Online,Medium
TXN-001221,2026-06-28,21:07:37,CUST-0030,Moran-Cox,EUR/JPY,1808.31,PL,Branch,Medium
TXN-001236,2026-03-02,18:28:41,CUST-0073,"Ochoa, Garcia and Sandoval",EUR/JPY,487.14,IE,Online,Low
TXN-001486,2026-01-04,11:15:01,CUST-0111,Miller Group,USD/JPY,6405.63,DE,Branch,Medium
TXN-001480,2026-02-21,11:54:45,CUST-0096,Martinez and Sons,EUR/JPY,1131.5,IT,Branch,Low
TXN-004597,2026-03-04,08:25:24,CUST-0156,Sutton PLC,EUR/USD,379.87,BE,API,Medium
TXN-003561,2026-01-10,12:45:53,CUST-0046,"Hall, Hartman and Hall",EUR/CHF,2116.22,PL,Online,Low
TXN-004211,2026-05-30,15:14:20,CUST-0233,"Terry, Torres and Hall",EUR/CHF,1971.89,FR,Branch,Medium
TXN-000151,2026-03-15,10:19:07,CUST-0217,Salazar-Ball,EUR/USD,15123.54,GB,Online,Medium
TXN-003131,2026-02-04,10:32:35,CUST-0182,Ward-Chase,EUR/JPY,5580.04,IT,API,Low
TXN-001527,2026-03-31,14:12:57,CUST-0129,Boyd and Sons,EUR/CHF,6537.02,DE,Online,Medium
TXN-002608,2026-06-23,18:07:38,CUST-0087,Valenzuela-Phillips,EUR/CHF,644.93,IE,API,High
TXN-002458,2026-03-22,10:43:41,CUST-0132,Sanchez Ltd,EUR/CHF,2513.99,IE,Branch,High
TXN-002510,2026-01-11,09:26:25,CUST-0088,Smith Ltd,EUR/USD,3480.55,US,Branch,High
TXN-000458,2026-04-14,19:37:13,CUST-0298,Young-Allen,EUR/USD,1833.5,BE,API,Low
TXN-001232,2026-05-07,18:47:52,CUST-0279,"Taylor, Porter and Moreno",GBP/USD,2489.74,FR,Online,High
TXN-004611,2026-01-19,14:52:00,CUST-0230,"Johnson, Crawford and Bauer",USD/JPY,9501.46,FR,API,Low
TXN-003136,2026-03-16,11:04:37,CUST-0087,Payne-Novak,EUR/CHF,1160.03,BE,Online,High
TXN-001878,2026-01-24,12:59:11,CUST-0019,King Group,EUR/GBP,2119.75,US,API,Low
TXN-001558,2026-06-21,08:51:42,CUST-0043,Washington Inc,GBP/USD,806.96,US,API,Low
TXN-000832,2026-02-27,14:16:21,CUST-0062,Lopez-Reid,GBP/USD,1283.9,PL,Online,High
TXN-000240,2026-02-08,07:13:32,CUST-0119,"Walker, Hernandez and Baker",EUR/JPY,4225.59,GB,Branch,High
TXN-004605,2026-05-05,07:33:46,CUST-0262,Smith Ltd,EUR/GBP,9324.88,GB,Online,Low
TXN-004067,2026-01-28,13:50:56,CUST-0294,Moss and Sons,EUR/CHF,2315.81,NL,Branch,Medium
TXN-002313,2026-01-05,15:57:14,CUST-0117,Davis-Henderson,EUR/CHF,2376.52,BE,API,Low
TXN-001838,2026-04-04,16:24:40,CUST-0075,Berry Ltd,USD/JPY,357.56,PL,Online,Low
TXN-001165,2026-01-18,11:27:10,CUST-0205,"Vang, Stanley and Valdez",EUR/CHF,7530.97,FR,Branch,Low
TXN-000193,2026-02-28,18:03:37,CUST-0297,Short-Garcia,EUR/JPY,330.26,BE,Online,Low
TXN-003636,2026-04-08,10:21:05,CUST-0133,Herrera Ltd,EUR/JPY,1308.0,IE,API,Medium
TXN-003734,2026-01-25,17:41:02,CUST-0203,"Chen, Henry and Wells",EUR/JPY,10930.62,DE,Branch,Medium
TXN-001256,2026-01-14,16:30:42,CUST-0063,Cervantes-Garcia,USD/JPY,4710.74,PL,API,Medium
TXN-004310,2026-02-09,18:16:47,CUST-0056,Wood-Thomas,GBP/USD,5249.7,FR,Online,Medium
TXN-001892,2026-01-20,21:53:07,CUST-0263,Hernandez-Bowman,EUR/JPY,198.45,BE,API,High
TXN-002481,2026-01-02,09:15:22,CUST-0106,Fernandez-Jackson,EUR/USD,1268.99,DE,Online,Low
TXN-004457,2026-04-15,08:20:07,CUST-0191,Dixon-Davis,EUR/USD,1289.63,DE,Branch,Medium
TXN-003806,2026-04-02,20:25:22,CUST-0085,Freeman-Yang,GBP/USD,1356.58,FR,Online,High
TXN-003085,2026-05-09,18:21:08,CUST-0123,"Bonilla, Durham and Sanchez",USD/JPY,990.6,NL,Branch,Medium
TXN-000801,2026-04-28,14:07:54,CUST-0288,Garcia and Sons,EUR/CHF,470.27,US,Online,Low
TXN-003759,2026-06-02,08:37:22,CUST-0249,Burgess Ltd,EUR/GBP,4492.21,NL,API,Low
TXN-004126,2026-02-25,19:49:36,CUST-0127,"Singh, Blackburn and Hernandez",EUR/CHF,1471.8,BE,Online,Low
TXN-003796,2026-05-29,08:48:02,CUST-0006,Young and Sons,EUR/CHF,8853.15,US,Branch,Low
TXN-002175,2026-03-12,19:30:02,CUST-0033,Knight PLC,GBP/USD,1671.17,ES,Branch,Medium
TXN-003365,2026-03-02,08:29:13,CUST-0245,Smith-Williams,USD/JPY,1418.92,US,Branch,Low
TXN-002883,2026-03-14,14:07:31,CUST-0163,"Garcia, Weiss and Young",EUR/JPY,515.32,IT,API,High
TXN-002260,2026-02-13,17:49:36,CUST-0214,Mccann-Sanders,USD/JPY,2037.88,BE,Online,Medium
TXN-003837,2026-05-20,12:41:43,CUST-0266,"Rodgers, Wright and Miller",EUR/USD,1318.3,PL,Online,Medium
TXN-002592,2026-02-20,15:30:12,CUST-0037,Gibbs-Mendez,EUR/GBP,8733.77,BE,Branch,Low
TXN-004334,2026-01-24,19:18:24,CUST-0157,Thomas-Rodriguez,EUR/USD,2316.04,IE,Branch,Low
TXN-001850,2026-01-21,17:12:52,CUST-0104,Mullins-Gutierrez,USD/JPY,7919.03,GB,Branch,Low
TXN-000100,2026-01-09,18:23:13,CUST-0209,Walsh LLC,EUR/JPY,410.84,NL,Branch,Medium
TXN-000928,2026-02-10,08:08:34,CUST-0211,"Tanner, Wise and Johnson",EUR/JPY,1886.02,IT,Branch,Low
TXN-003308,2026-05-10,07:47:48,CUST-0217,Peterson PLC,USD/JPY,5660.79,IE,Online,Medium
TXN-003931,2026-02-15,08:53:14,CUST-0084,"Sullivan, Montgomery and Jackson",GBP/USD,5306.17,IE,API,Low
TXN-004835,2026-03-29,16:11:22,CUST-0242,"Allen, Olson and Ortiz",EUR/USD,100000.0,DE,Online,Low
TXN-000192,2026-03-20,19:57:46,CUST-0214,"Wood, Hunter and Peterson",EUR/CHF,844.23,BE,API,Medium
TXN-004715,2026-03-22,07:27:02,CUST-0139,Werner LLC,GBP/USD,75778.38,SY,API,Low
TXN-001590,2026-01-07,17:27:41,CUST-0193,"Nguyen, Olson and Freeman",GBP/USD,1259.51,PL,Branch,Medium
TXN-002068,2026-05-24,17:44:48,CUST-0031,"Alvarez, Benson and Wilson",EUR/USD,1139.48,ES,Online,Medium
TXN-000880,2026-05-07,12:02:17,CUST-0114,Pena LLC,EUR/JPY,6207.76,FR,API,Low
TXN-004082,2026-01-12,07:31:17,CUST-0023,Blair LLC,EUR/JPY,305.84,IT,Online,Medium
TXN-002629,2026-04-25,07:18:28,CUST-0217,Porter Ltd,EUR/CHF,4583.86,IE,Online,Medium
TXN-002099,2026-03-15,11:37:44,CUST-0100,Webster Inc,GBP/USD,4630.04,BE,Online,Low
TXN-002319,2026-06-13,16:58:55,CUST-0277,Evans-Joyce,EUR/JPY,4280.11,FR,Online,Medium
TXN-001589,2026-02-01,07:55:20,CUST-0166,"Ross, Hardin and Navarro",USD/JPY,677.07,IE,Branch,High
TXN-001130,2026-04-20,09:40:24,CUST-0027,"White, Davis and Anderson",EUR/CHF,353.85,BE,Online,High
TXN-003480,2026-01-09,12:24:46,CUST-0265,Cannon-Dominguez,EUR/CHF,583.31,IT,Branch,Medium
TXN-003528,2026-04-28,08:50:46,CUST-0277,Hill PLC,EUR/GBP,3905.56,PL,Online,Medium
TXN-001613,2026-01-07,17:17:55,CUST-0104,"Rios, Carrillo and Jackson",EUR/GBP,7398.01,NL,Online,Low
TXN-001515,2026-01-26,14:11:57,CUST-0023,Martinez-Gonzales,EUR/GBP,6915.22,FR,API,Medium
TXN-003765,2026-05-16,17:59:01,CUST-0247,Kelly-Cox,EUR/JPY,2093.34,FR,Branch,High
TXN-002651,2026-03-18,18:03:08,CUST-0020,"Stevens, Harris and Ritter",EUR/JPY,688.0,US,Branch,Low
TXN-004167,2026-05-20,07:07:25,CUST-0279,Stewart LLC,USD/JPY,17000.44,FR,API,High
TXN-001025,2026-05-14,18:56:59,CUST-0142,"Johnson, Guzman and Mccall",EUR/GBP,5605.56,IT,Branch,Low
TXN-001963,2026-01-10,07:47:41,CUST-0064,"Carroll, Ramirez and Rodriguez",GBP/USD,2983.66,NL,API,Low
TXN-003959,2026-06-21,10:37:11,CUST-0273,Perkins Inc,EUR/JPY,7227.68,BE,Branch,High
TXN-004145,2026-06-30,10:28:47,CUST-0022,Willis and Sons,GBP/USD,1038.58,FR,Online,Medium
TXN-003863,2026-05-25,15:55:59,CUST-0096,"Porter, Patel and Jackson",EUR/JPY,1042.93,DE,Branch,Low
TXN-001655,2026-02-19,20:21:33,CUST-0179,Hernandez-Lopez,EUR/CHF,10622.06,NL,Branch,Medium
TXN-001514,2026-06-25,20:27:47,CUST-0276,Compton LLC,USD/JPY,1293.28,IE,API,Medium
TXN-000167,2026-05-13,13:58:35,CUST-0096,"Hurst, Freeman and Nelson",EUR/USD,1061.07,US,Branch,Low
TXN-002437,2026-05-19,20:18:32,CUST-0071,Tucker-Moody,EUR/USD,1983.58,NL,Online,Low
TXN-001508,2026-04-14,07:22:03,CUST-0252,"Patel, Adams and Lopez",EUR/JPY,1295.64,FR,API,Low
TXN-001449,2026-02-02,10:32:08,CUST-0293,Ruiz-Austin,EUR/GBP,1668.33,FR,Online,Medium
TXN-001703,2026-01-06,13:30:17,CUST-0126,Thomas Inc,GBP/USD,1905.44,FR,API,Low
TXN-002842,2026-01-26,13:09:11,CUST-0175,"Chase, Long and Anderson",GBP/USD,434.12,IT,Branch,High
TXN-000423,2026-04-16,16:44:56,CUST-0069,"Downs, Morris and Maddox",EUR/CHF,9160.71,DE,API,Low
TXN-000096,2026-05-30,13:52:40,CUST-0189,Harris-Walters,GBP/USD,1088.8,NL,Online,Low
TXN-002418,2026-01-02,20:15:31,CUST-0271,Mitchell-Glover,EUR/GBP,1380.36,IT,Online,Low
TXN-003941,2026-02-15,09:05:52,CUST-0156,Larsen PLC,USD/JPY,529.03,BE,Online,Medium
TXN-001439,2026-04-17,10:13:05,CUST-0184,Vasquez-Galloway,USD/JPY,444.84,ES,Branch,Medium
TXN-002379,2026-04-11,16:46:40,CUST-0271,"Casey, Meza and Colon",EUR/GBP,2954.54,FR,Online,Low
TXN-002182,2026-04-23,17:24:43,CUST-0095,Ray and Sons,EUR/USD,246.77,DE,Branch,High
TXN-002597,2026-06-01,12:05:17,CUST-0086,"Morse, Silva and Johnson",GBP/USD,1734.8,PL,Branch,Low
TXN-000081,2026-03-26,20:43:54,CUST-0204,"Sanchez, Wheeler and Harvey",USD/JPY,557.25,GB,Branch,Low
TXN-000804,2026-02-09,07:05:29,CUST-0055,Barton-Chapman,EUR/CHF,3173.75,ES,API,Medium
TXN-002375,2026-05-03,15:27:50,CUST-0212,"Adams, Hernandez and Vaughn",USD/JPY,16642.2,NL,API,High
TXN-002338,2026-03-17,09:33:05,CUST-0176,"Leonard, Ballard and Miller",EUR/JPY,2922.38,FR,Branch,Low
TXN-002035,2026-04-09,19:39:36,CUST-0131,"Estrada, Marsh and Chandler",USD/JPY,10742.22,PL,Branch,Low
TXN-004886,2026-05-27,19:56:44,CUST-0058,Sanford-Wilson,GBP/USD,3802.34,FR,Branch,Medium
TXN-003932,2026-06-19,10:36:18,CUST-0087,Schneider-Matthews,EUR/USD,836.67,DE,Branch,High
TXN-004356,2026-06-27,18:19:20,CUST-0187,"Lucero, Vaughn and Mckee",EUR/GBP,1703.59,GB,Branch,Low
TXN-001002,2026-03-04,07:07:15,CUST-0077,Garcia Ltd,EUR/JPY,3628.63,IT,Branch,Low
TXN-003987,2026-04-02,13:48:55,CUST-0119,Cardenas and Sons,EUR/CHF,2695.98,BE,Branch,High
TXN-003143,2026-05-05,21:26:40,CUST-0153,Case PLC,EUR/JPY,955.27,IT,API,Medium
TXN-000153,2026-06-07,12:15:36,CUST-0220,Manning Group,EUR/JPY,1023.9,IE,Online,Low
TXN-004781,2026-04-25,11:18:11,CUST-0276,Acosta-Buchanan,EUR/USD,20000.0,GB,Branch,Medium
TXN-002461,2026-02-03,14:46:13,CUST-0108,Morgan and Sons,EUR/GBP,801.98,IT,Online,Low
TXN-001422,2026-03-04,12:36:34,CUST-0046,Maldonado-Mosley,EUR/CHF,1124.99,US,Branch,Low
TXN-003671,2026-01-15,18:49:50,CUST-0226,Mills-Franco,EUR/CHF,5619.18,PL,Branch,Low
TXN-004612,2026-05-17,21:35:06,CUST-0204,Smith-Warren,EUR/GBP,9967.64,IT,Online,Low
TXN-001868,2026-05-20,17:20:26,CUST-0264,Decker Inc,EUR/USD,1045.31,DE,Branch,Medium
TXN-004195,2026-03-02,09:00:23,CUST-0061,Rubio and Sons,EUR/USD,2231.1,PL,Online,Low
TXN-002611,2026-06-02,17:25:02,CUST-0062,Johnson-Gonzalez,GBP/USD,3815.03,GB,Branch,High
TXN-002991,2026-02-07,10:50:27,CUST-0036,Ward-Patrick,USD/JPY,2927.87,PL,API,Low
TXN-002046,2026-03-22,20:43:50,CUST-0210,Baldwin Group,EUR/USD,667.57,BE,Online,Low
TXN-002781,2026-02-26,16:07:02,CUST-0112,Clark Inc,EUR/USD,3882.03,ES,Branch,Low
TXN-004791,2026-01-05,11:57:35,CUST-0185,"Turner, Kaufman and Esparza",USD/JPY,10000.0,IT,API,Medium
TXN-004743,2026-04-04,12:44:54,CUST-0002,Jackson-Hodge,EUR/CHF,76233.52,SY,API,Low
TXN-003199,2026-04-06,18:13:11,CUST-0140,Garcia-Brady,GBP/USD,1596.62,IT,API,Medium
TXN-001483,2026-05-17,12:25:08,CUST-0075,Brown Group,EUR/JPY,14526.12,ES,Online,Low
TXN-000032,2026-05-14,14:40:15,CUST-0127,Carlson-Cruz,GBP/USD,1695.08,NL,Branch,Low
TXN-001730,2026-06-17,10:00:43,CUST-0091,Nielsen-Mendoza,EUR/JPY,842.59,PL,Online,Medium
TXN-000938,2026-04-12,07:00:16,CUST-0205,"Rios, Walker and Wright",EUR/USD,3872.04,FR,API,Low
TXN-000799,2026-05-06,19:09:35,CUST-0085,"Terrell, Byrd and Ross",EUR/CHF,1913.65,ES,API,High
TXN-003571,2026-05-04,08:00:54,CUST-0154,Bass Inc,EUR/CHF,1477.26,GB,Online,Medium
TXN-004587,2026-03-15,18:36:10,CUST-0080,Mullins-Carrillo,GBP/USD,9016.45,GB,Online,Low
TXN-002466,2026-02-17,17:25:17,CUST-0049,Parker Group,EUR/JPY,2410.47,NL,Online,Low
TXN-004148,2026-04-16,07:17:04,CUST-0249,"Stone, Schaefer and Reyes",GBP/USD,1633.28,IT,Online,Low
TXN-001145,2026-05-26,12:23:57,CUST-0220,"Brown, Hayes and Clark",EUR/CHF,3263.74,FR,Online,Low
TXN-000310,2026-04-06,09:47:49,CUST-0133,Smith-Grimes,GBP/USD,993.07,DE,API,Medium
TXN-003378,2026-01-01,07:43:47,CUST-0045,Wright Group,USD/JPY,2346.37,FR,API,Low
TXN-004041,2026-03-15,17:46:55,CUST-0056,Harris Group,EUR/CHF,191.91,US,Online,Medium
TXN-003629,2026-05-12,10:17:32,CUST-0018,"Jenkins, Young and Carter",GBP/USD,510.8,BE,API,Low
TXN-000528,2026-04-08,20:00:07,CUST-0099,Contreras-Mckinney,EUR/CHF,392.87,NL,Online,Medium
TXN-002017,2026-01-04,21:51:17,CUST-0184,Villanueva LLC,EUR/JPY,6310.03,US,Online,Medium
TXN-001362,2026-06-26,16:15:58,CUST-0177,"Vargas, Taylor and Hunt",EUR/CHF,1611.29,US,API,Medium
TXN-004103,2026-05-26,20:57:15,CUST-0279,Graham-Joyce,EUR/GBP,1000.31,FR,Online,High
TXN-003686,2026-01-15,13:47:58,CUST-0192,Forbes-Cortez,EUR/CHF,340.37,PL,Online,Low
TXN-000379,2026-02-18,09:33:48,CUST-0134,Moore Group,EUR/GBP,12277.28,NL,Online,Medium
TXN-000496,2026-06-08,12:09:49,CUST-0104,Carter Inc,EUR/USD,4388.57,FR,Online,Low
TXN-002433,2026-04-24,17:43:22,CUST-0011,"Wood, Crane and Guzman",EUR/USD,464.1,IT,Branch,High
TXN-000185,2026-06-17,17:30:18,CUST-0254,Rodriguez-Johnson,USD/JPY,1349.68,BE,Online,Low
TXN-000206,2026-05-07,09:59:47,CUST-0019,Freeman-Chang,GBP/USD,696.31,IT,Online,Low
TXN-003436,2026-06-23,12:56:53,CUST-0277,"Stafford, Campos and Fisher",EUR/GBP,1951.95,PL,API,Medium
TXN-000411,2026-01-14,07:41:59,CUST-0286,Kim Inc,EUR/GBP,3105.22,BE,API,Medium
TXN-001048,2026-04-18,10:20:57,CUST-0144,Williams PLC,EUR/USD,1090.73,ES,Online,Low
TXN-002595,2026-06-27,20:30:26,CUST-0034,"Brooks, Neal and Baldwin",GBP/USD,3852.02,IE,Online,Medium
TXN-003261,2026-01-13,19:05:55,CUST-0006,White LLC,GBP/USD,2150.82,IT,Branch,Low
TXN-002917,2026-06-16,10:46:03,CUST-0059,Lindsey-Shaw,EUR/CHF,951.35,IT,API,Low
TXN-003684,2026-02-03,20:34:26,CUST-0111,Taylor-Sawyer,EUR/CHF,1903.09,ES,API,Medium
TXN-000306,2026-04-19,18:25:05,CUST-0257,Bruce-Gonzalez,EUR/CHF,5466.84,IT,API,Low
TXN-004336,2026-04-11,14:58:48,CUST-0164,"Jenkins, Gonzalez and Morgan",EUR/CHF,1490.31,NL,Online,Medium
TXN-002861,2026-03-08,15:28:32,CUST-0241,Burns Ltd,GBP/USD,440.71,IT,API,Medium
TXN-003947,2026-06-05,08:58:26,CUST-0235,Robles-White,GBP/USD,222.25,ES,Branch,Low
TXN-000965,2026-05-06,17:44:23,CUST-0179,Moore and Sons,EUR/CHF,14194.9,PL,Online,Medium
TXN-000169,2026-06-20,12:45:04,CUST-0045,"Yates, Ramsey and Pittman",USD/JPY,209.53,ES,API,Low
TXN-003685,2026-01-07,09:37:21,CUST-0162,Ross-Phillips,EUR/JPY,6166.64,IE,Online,Low
TXN-004906,2026-04-20,17:59:14,CUST-0113,Montes Group,USD/JPY,3672.3,DE,API,Low
TXN-004231,2026-01-03,08:06:57,CUST-0180,Fields Group,EUR/GBP,4516.27,BE,Branch,Low
TXN-004318,2026-05-29,19:18:12,CUST-0288,"Young, Henry and Wright",EUR/CHF,12992.88,NL,API,Low
TXN-000844,2026-05-19,11:13:05,CUST-0065,Dunn-Wilson,USD/JPY,9265.89,PL,API,Medium
TXN-004532,2026-05-09,08:05:13,CUST-0029,Martinez Ltd,EUR/CHF,1492.39,NL,API,High
TXN-004362,2026-05-05,12:32:27,CUST-0031,Waller Ltd,EUR/USD,923.45,DE,Online,Medium
TXN-004037,2026-03-18,10:43:40,CUST-0119,Johnson-Rich,USD/JPY,774.17,BE,API,High
TXN-002634,2026-05-30,07:20:46,CUST-0164,Carroll-Lloyd,EUR/JPY,3258.0,US,Online,Medium
TXN-003977,2026-02-11,14:47:20,CUST-0062,Phelps PLC,USD/JPY,1219.04,GB,Branch,High
TXN-002451,2026-05-23,15:53:19,CUST-0231,Mann PLC,EUR/USD,30580.24,DE,Branch,Medium
TXN-002358,2026-05-17,20:39:03,CUST-0052,"Reed, Terry and Smith",EUR/USD,2685.15,GB,Online,Low
TXN-000212,2026-06-25,15:59:57,CUST-0082,King-Martinez,EUR/CHF,3269.07,IT,Branch,Low
TXN-003145,2026-06-12,10:05:30,CUST-0119,Ortiz-Harvey,GBP/USD,1710.6,ES,Branch,High
TXN-000085,2026-06-06,20:24:39,CUST-0090,"Evans, Stewart and Walton",EUR/CHF,2747.4,GB,Online,Low
TXN-001953,2026-01-24,14:10:27,CUST-0205,Burgess LLC,USD/JPY,2024.23,NL,Online,Low
TXN-004478,2026-06-22,19:25:18,CUST-0257,"Woods, Thomas and Decker",EUR/CHF,4657.16,BE,Online,Low
TXN-003610,2026-03-13,21:46:32,CUST-0084,"Stewart, Skinner and Guerrero",USD/JPY,896.19,IT,Branch,Low
TXN-000680,2026-02-26,14:49:40,CUST-0277,"Powers, Brennan and Sanchez",EUR/CHF,9272.84,PL,Online,Medium
TXN-002747,2026-06-11,08:51:00,CUST-0212,Cruz PLC,EUR/JPY,674.07,DE,API,High
TXN-003816,2026-01-11,10:03:59,CUST-0174,Martin Ltd,USD/JPY,2516.85,BE,Online,High
TXN-003666,2026-03-21,11:59:48,CUST-0079,Wood-Hart,EUR/JPY,3262.69,IT,API,High
TXN-002644,2026-05-13,11:18:08,CUST-0117,Jackson Group,EUR/GBP,212.48,DE,Branch,Low
TXN-000566,2026-02-06,18:44:42,CUST-0248,"Edwards, Hines and Jimenez",EUR/USD,1918.35,BE,Branch,High
TXN-001775,2026-05-31,13:07:17,CUST-0132,Durham-Myers,EUR/CHF,1004.01,IE,API,High
TXN-001504,2026-05-10,09:52:52,CUST-0226,Wright-Espinoza,EUR/JPY,1354.93,DE,Online,Low
TXN-001551,2026-01-29,21:50:42,CUST-0202,"Vincent, Parsons and Allen",EUR/GBP,675.68,DE,API,Low
TXN-003478,2026-03-20,09:25:33,CUST-0079,"Franklin, Gray and Sutton",EUR/USD,1933.18,PL,API,High
TXN-000681,2026-05-08,09:10:42,CUST-0077,Morales and Sons,EUR/USD,1071.41,US,Online,Low
TXN-000181,2026-04-05,15:35:06,CUST-0205,Wells Inc,GBP/USD,7382.08,DE,Online,Low
TXN-002582,2026-06-12,20:34:30,CUST-0165,"Jackson, Rose and Lloyd",EUR/GBP,1946.19,DE,Online,Low
TXN-001150,2026-06-21,08:36:57,CUST-0143,Smith-Ferguson,EUR/CHF,1914.76,BE,Branch,Low
TXN-002479,2026-01-12,09:11:49,CUST-0088,Miller-Fields,EUR/USD,2841.75,BE,Branch,High
TXN-004205,2026-03-06,18:22:14,CUST-0285,"Santos, Huang and Woods",GBP/USD,15803.05,IE,Branch,Low
TXN-000279,2026-02-12,14:18:08,CUST-0089,Pollard and Sons,EUR/GBP,4163.38,PL,Branch,High
TXN-001722,2026-02-07,07:56:08,CUST-0250,Johnson Ltd,EUR/GBP,7843.55,ES,API,Low
TXN-003613,2026-06-28,21:54:18,CUST-0145,"Gonzalez, Harrison and Washington",EUR/GBP,5936.47,GB,API,Low
TXN-000433,2026-05-12,08:24:02,CUST-0096,Hayes LLC,EUR/JPY,265.55,DE,Branch,Low
TXN-000290,2026-04-26,08:40:50,CUST-0213,"James, Stewart and Higgins",EUR/USD,288.03,IT,Branch,Medium
TXN-001028,2026-04-14,07:39:12,CUST-0273,Reed LLC,EUR/CHF,1670.44,GB,Online,High
TXN-000536,2026-02-18,16:11:34,CUST-0278,Parker Ltd,GBP/USD,4377.45,US,Branch,Medium
TXN-003358,2026-04-30,07:48:04,CUST-0028,Parker-Williams,EUR/JPY,1480.24,US,Branch,High
